txn_id,complaint_id,sender_vpa_hash,complaint_ts,scam_type,amount_bucket,complaint_status,resolution_days,bank_id,sender_state,fraud_type,amount_numeric,upi_remark,txn_timestamp,is_fraud,complaint_date,complaint_week
02f5f4e1-be91-40f9-84b5-f90df8c489c3,SATARK-F4B2CB6D,4a2ef93b2487a426,2024-03-10T22:00:16.358Z,KYC,M,OPEN,,KOTAK005,Jharkhand,KYC,4865.65,electricity board KYC verification charge,2024-03-08T10:41:18.000Z,true,2024-03-10,2024-03-04T00:00:00.000Z
129dce9b-ca8c-4e32-96f5-303420f48ea3,SATARK-9C6D6132,574e03b355243986,2024-01-09T16:16:04.123Z,JOB,M,ESCALATED,,PNB006,Andhra Pradesh,JOB,4436.8,training fee job guarantee,2024-01-06T20:26:38.000Z,true,2024-01-09,2024-01-08T00:00:00.000Z
11c5ed53-f0c8-4d13-bf8d-7fe779d0dbea,SATARK-D88FE431,ad58f9de93f2d3dc,2024-03-22T16:02:21.391Z,INVESTMENT,L,ESCALATED,,HDFC002,Uttar Pradesh,INVESTMENT,15200.0,notice investment return processing fee,2024-03-20T21:14:21.000Z,true,2024-03-22,2024-03-18T00:00:00.000Z
0a992e6c-2393-4382-af25-25a9e6d583f4,SATARK-8E4B18A8,49458c7d0b1d1c96,2024-02-07T11:27:04.431Z,LOTTERY,S,OPEN,,KOTAK005,Tamil Nadu,LOTTERY,1825.42,KBC winner advance bhej do,2024-02-06T22:27:14.000Z,true,2024-02-07,2024-02-05T00:00:00.000Z
9517bb2f-8453-4c0c-a75c-64c7f6ddc9b1,SATARK-8679764B,8aa738ef1ac46544,2024-03-25T16:59:43.477Z,LEGITIMATE,M,RESOLVED,10.0,INDUS010,Goa,LEGITIMATE,3107.57,shaadi gift,2024-03-24T21:50:39.000Z,true,2024-03-25,2024-03-25T00:00:00.000Z
ebf8f78e-980a-46f7-ad12-a7a792aff3fe,SATARK-D38A1CA3,9fb420c2e5e68ef9,2024-03-19T02:53:42.994Z,KYC,S,ESCALATED,,AXIS004,Haryana,KYC,1084.86,wallet KYC verification penalty,2024-03-16T21:39:27.000Z,true,2024-03-19,2024-03-18T00:00:00.000Z
e89cfd4b-fe10-4131-b4f4-700b1ac8a648,SATARK-414E815D,eab4b2f62bf7456d,2024-03-11T03:18:59.850Z,LOTTERY,M,OPEN,,ICICI003,Tamil Nadu,LOTTERY,2400.0,lottery winner advance payment,2024-03-10T15:35:20.000Z,true,2024-03-11,2024-03-11T00:00:00.000Z
e24d9d56-ba27-4d6f-bc19-c7d6dea15e65,SATARK-63246B10,eb7542b91ed2dbac,2024-03-31T07:54:47.045Z,TECH_SUPPORT,M,RESOLVED,11.0,PNB006,Karnataka,TECH_SUPPORT,3257.22,refund processing fee helpdesk,2024-03-28T22:21:38.000Z,true,2024-03-31,2024-03-25T00:00:00.000Z
0fce5edf-4cfa-4435-a57e-447f6bd77306,SATARK-8206409D,2c3f3eeca2cd01ad,2024-01-04T03:23:29.716Z,JOB,M,OPEN,,SBI001,Uttar Pradesh,JOB,6627.07,naukri registration advance bhejo,2024-01-02T10:25:13.000Z,true,2024-01-04,2024-01-01T00:00:00.000Z
f1d2ce74-1d3a-47d2-b33e-c321e15350cd,SATARK-BAAB9F51,ecd585e3f5b12f22,2024-02-15T21:14:42.392Z,LOTTERY,M,OPEN,,BOB007,Karnataka,LOTTERY,4524.3,bumper lottery processing fee,2024-02-12T22:27:38.000Z,true,2024-02-15,2024-02-12T00:00:00.000Z
09261f5f-37ed-4fab-9756-af2634961d6e,SATARK-7ACB09EF,958f4c5c58c4218b,2024-01-19T15:46:21.221Z,LOTTERY,M,RESOLVED,44.0,ICICI003,Andhra Pradesh,LOTTERY,3500.0,lottery winner advance payment,2024-01-17T22:14:44.000Z,true,2024-01-19,2024-01-15T00:00:00.000Z
98ead42b-933f-4e75-b950-916a00cba474,SATARK-5A28DF69,73bbfc70c2c0e896,2024-01-28T20:24:49.917Z,JOB,S,ESCALATED,,PNB006,Uttar Pradesh,JOB,1846.94,registration fee job placement urgent,2024-01-27T20:36:31.000Z,true,2024-01-28,2024-01-22T00:00:00.000Z
2806d0ca-1768-4cae-89a0-37045089976f,SATARK-F105E37B,4a829aa837f98075,2024-01-07T22:39:34.616Z,LOTTERY,M,OPEN,,SBI001,Maharashtra,LOTTERY,2500.0,lottery ticket claim fee,2024-01-05T22:20:04.000Z,true,2024-01-07,2024-01-01T00:00:00.000Z
2ae332db-a86d-4a98-a0dc-48276d85cf8f,SATARK-234AE6B8,df25f9833c6c687f,2024-03-09T03:46:46.757Z,TECH_SUPPORT,S,OPEN,,INDUS010,Rajasthan,TECH_SUPPORT,1800.0,computer virus removal fee,2024-03-08T13:18:28.000Z,true,2024-03-09,2024-03-04T00:00:00.000Z
26b7b47e-4d58-40c6-9822-97ba0843a5f9,SATARK-E5E3FF9B,e303d30c65fbaa5e,2024-03-21T07:56:11.497Z,KYC,M,OPEN,,UNION009,Karnataka,KYC,3925.41,sim kyc update nahi toh band hoga,2024-03-21T06:11:42.000Z,true,2024-03-21,2024-03-18T00:00:00.000Z
53f769f4-2598-4e6f-9517-ea4b23a71b69,SATARK-40C76FE2,a101ef8b6ccd35e1,2024-02-21T23:38:41.366Z,KYC,M,RESOLVED,14.0,CANARA008,Telangana,KYC,3500.0,electricity board KYC verification charge,2024-02-21T21:19:14.000Z,true,2024-02-21,2024-02-19T00:00:00.000Z
c91ea97c-a178-4964-9cde-c65182f69c2d,SATARK-20F5720E,4e34f25c89295abb,2024-02-25T20:19:39.176Z,JOB,S,OPEN,,BOB007,Maharashtra,JOB,1012.37,part time job advance fee,2024-02-22T20:30:04.000Z,true,2024-02-25,2024-02-19T00:00:00.000Z
5e5db50c-4413-49db-b90f-48c56096ee16,SATARK-2956A5C2,56aa796849cd0fef,2024-01-26T03:32:01.364Z,TECH_SUPPORT,S,RESOLVED,61.0,INDUS010,Telangana,TECH_SUPPORT,985.97,Amazon refund initiation fee sir,2024-01-24T22:18:12.000Z,true,2024-01-26,2024-01-22T00:00:00.000Z
a549db59-7d93-4cd8-b9bb-43dcbc38bcf6,SATARK-E6B962DE,af3e59bb40668c97,2024-02-10T10:08:51.432Z,KYC,S,ESCALATED,,UNION009,Maharashtra,KYC,700.0,pan card KYC link fee,2024-02-08T22:28:37.000Z,true,2024-02-10,2024-02-05T00:00:00.000Z
ce5af2bb-273b-44d3-b01e-5141cfc454f4,SATARK-CFA12A06,68d0a1ef8d7cd90c,2024-01-14T05:06:56.740Z,JOB,M,OPEN,,AXIS004,Maharashtra,JOB,2759.88,online job registration charge,2024-01-12T22:00:36.000Z,true,2024-01-14,2024-01-08T00:00:00.000Z
1623564f-dd60-4559-8487-27a00f860348,SATARK-24C6BD40,5db541575f8e4006,2024-03-28T17:24:07.713Z,KYC,M,RESOLVED,53.0,CANARA008,Karnataka,KYC,2000.0,HDFC KYC penalty payment,2024-03-25T20:30:30.000Z,true,2024-03-28,2024-03-25T00:00:00.000Z
dd1c78b6-7121-438e-aacd-0d2b7d6bc6b8,SATARK-6725B05F,82a6a1b67dfcc85d,2024-01-05T02:38:00.806Z,IMPERSONATION,M,OPEN,,AXIS004,Uttar Pradesh,IMPERSONATION,4300.0,urgent ED case clearance fee,2024-01-04T20:41:17.000Z,true,2024-01-05,2024-01-01T00:00:00.000Z
b9621cd7-2c17-44f8-8a04-ced4e60e8a0c,SATARK-CE3A09AB,45b7e0c27feec57e,2024-02-13T13:51:31.045Z,KYC,M,OPEN,,SBI001,Maharashtra,KYC,2800.0,SBI KYC update charge,2024-02-11T16:50:11.000Z,true,2024-02-13,2024-02-12T00:00:00.000Z
e043d802-4f7d-4d6b-8cb4-591855b459f0,SATARK-78A9C16D,244c56ca71999d74,2024-02-18T00:47:36.428Z,LOTTERY,M,ESCALATED,,BOB007,Delhi,LOTTERY,6700.0,government lottery winner fee,2024-02-17T22:55:15.000Z,true,2024-02-18,2024-02-12T00:00:00.000Z
e6f6ea2b-29d4-4d8b-a8b0-61814cdf2330,SATARK-A9010880,72e6884b50056b9d,2024-01-31T00:28:19.425Z,KYC,S,OPEN,,SBI001,Telangana,KYC,1100.0,bank KYC verification penalty urgent,2024-01-30T22:58:21.000Z,true,2024-01-31,2024-01-29T00:00:00.000Z
358f3373-eaa2-46d7-ac89-6216005cd1b9,SATARK-BBC42237,811065162ff8754a,2024-03-25T11:31:06.510Z,KYC,S,OPEN,,UNION009,Gujarat,KYC,1423.77,UPI KYC verification charge,2024-03-23T22:19:51.000Z,true,2024-03-25,2024-03-25T00:00:00.000Z
955e0719-6615-4132-b618-599b3edcd596,SATARK-9AFB72AC,f35ded1b004f8028,2024-03-13T17:41:15.791Z,LOTTERY,S,ESCALATED,,CANARA008,Delhi,LOTTERY,1803.79,state lottery claim charge,2024-03-10T20:11:48.000Z,true,2024-03-13,2024-03-11T00:00:00.000Z
970a6e3c-fb78-4779-afc3-42e4f9e22b2b,SATARK-7018ED3E,6f830609e6e4a66e,2024-03-06T05:42:16.234Z,KYC,M,OPEN,,SBI001,West Bengal,KYC,5000.0,wallet KYC verification penalty,2024-03-03T21:02:29.000Z,true,2024-03-06,2024-03-04T00:00:00.000Z
e924fea7-fc48-4da6-8e99-1a9b838f5a09,SATARK-9A630F71,b8bf94cf1a899e84,2024-03-16T03:41:33.629Z,LOTTERY,M,ESCALATED,,INDUS010,Delhi,LOTTERY,3075.99,bumper prize claim advance urgent,2024-03-14T17:14:31.000Z,true,2024-03-16,2024-03-11T00:00:00.000Z
2a3d3f85-b66e-4e8c-b13e-330727aa43c2,SATARK-A96A79B2,dc207b80f1f4bf00,2024-02-29T18:36:12.023Z,TECH_SUPPORT,M,RESOLVED,43.0,AXIS004,Gujarat,TECH_SUPPORT,7007.96,refund processing fee helpdesk,2024-02-26T20:00:29.000Z,true,2024-02-29,2024-02-26T00:00:00.000Z
80e78d76-02d4-42a4-a5e7-2c44cb3e9701,SATARK-59798978,837e159d80f4eee9,2024-02-14T18:57:16.165Z,JOB,M,OPEN,,ICICI003,Assam,JOB,5679.88,training fee job guarantee,2024-02-12T17:26:43.000Z,true,2024-02-14,2024-02-12T00:00:00.000Z
2ca335fb-0aa3-4526-a0fe-e1197990a4aa,SATARK-E1194442,f9f91b8c5beec888,2024-02-28T14:54:40.839Z,IMPERSONATION,L,OPEN,,ICICI003,Maharashtra,IMPERSONATION,10804.44,IT department penalty fee,2024-02-27T20:14:15.000Z,true,2024-02-28,2024-02-26T00:00:00.000Z
b0bbc409-d741-4adc-80fb-bf74b10256ab,SATARK-5CBE583F,72236367afdbb3ce,2024-03-31T20:10:07.898Z,INVESTMENT,L,RESOLVED,28.0,SBI001,Rajasthan,INVESTMENT,49492.18,crypto se nikalne ke liye fee today only,2024-03-29T22:23:58.000Z,true,2024-03-31,2024-03-25T00:00:00.000Z
9fe8560e-275a-4006-b4d0-ef61e7950e81,SATARK-89F846FC,be5ef4a3efed0a6f,2024-03-05T10:32:35.956Z,LEGITIMATE,XS,RESOLVED,24.0,SBI001,Uttar Pradesh,LEGITIMATE,152.31,coaching fees,2024-03-03T19:49:13.000Z,true,2024-03-05,2024-03-04T00:00:00.000Z
b3c9c28b-b261-453f-b766-948893b3c3bc,SATARK-7BE9CF2C,037d9a961654e63f,2024-02-07T13:58:53.456Z,TECH_SUPPORT,S,OPEN,,SBI001,Nagaland,TECH_SUPPORT,798.68,computer virus removal fee,2024-02-06T12:07:43.000Z,true,2024-02-07,2024-02-05T00:00:00.000Z
ec15fd22-b8ef-4bad-9110-f1860e846e17,SATARK-93E9C2F0,473b08ef0072164e,2024-04-01T16:34:31.325Z,KYC,S,OPEN,,CANARA008,Andhra Pradesh,KYC,500.0,bank KYC verification penalty urgent,2024-03-29T21:02:08.000Z,true,2024-04-01,2024-04-01T00:00:00.000Z
8023211a-4b71-498e-a3a2-0327ba5d1896,SATARK-65B0918C,5e242a8705048ba5,2024-02-18T00:30:18.254Z,JOB,M,RESOLVED,57.0,BOB007,Jharkhand,JOB,4076.14,government job registration fee,2024-02-15T21:58:26.000Z,true,2024-02-18,2024-02-12T00:00:00.000Z
3fad9637-546d-41ab-b914-04283d4eb823,SATARK-A2A8D658,5950dfaed1352be9,2024-01-05T06:05:53.001Z,KYC,M,ESCALATED,,SBI001,Uttar Pradesh,KYC,2300.0,SBI KYC update charge,2024-01-02T11:35:05.000Z,true,2024-01-05,2024-01-01T00:00:00.000Z
6640afc7-3f54-4869-985c-b9d0ce86e4c9,SATARK-F731B748,3f933354a50f43c5,2024-01-14T10:28:19.192Z,KYC,S,ESCALATED,,INDUS010,West Bengal,KYC,1304.07,debit card KYC verification fee abhi,2024-01-13T22:05:17.000Z,true,2024-01-14,2024-01-08T00:00:00.000Z
318cfbbf-5d77-4b08-9462-bdde0caa723d,SATARK-AFF0AE07,b319b0286e23d60f,2024-03-27T20:21:52.996Z,KYC,M,OPEN,,PNB006,Madhya Pradesh,KYC,5000.0,electricity meter KYC fee,2024-03-24T20:44:21.000Z,true,2024-03-27,2024-03-25T00:00:00.000Z
c22649b9-6230-4a82-99b6-aa04e5e09be8,SATARK-C5869FCC,578f07428e9cb8f5,2024-02-06T19:03:36.241Z,LOTTERY,L,RESOLVED,78.0,UNION009,Himachal Pradesh,LOTTERY,11100.0,lottery prize tax payment advance,2024-02-04T12:58:52.000Z,true,2024-02-06,2024-02-05T00:00:00.000Z
3253d57b-3f26-40c9-8429-a3fb813b12e9,SATARK-984921AA,b808dbc7e0c0b431,2024-02-02T20:04:54.351Z,TECH_SUPPORT,M,OPEN,,SBI001,Andhra Pradesh,TECH_SUPPORT,2800.0,Microsoft refund processing fee,2024-01-30T21:44:04.000Z,true,2024-02-02,2024-01-29T00:00:00.000Z
43ae075d-68da-4caa-9e18-f4024ac0b6a2,SATARK-40E465A0,372121c869f6cf00,2024-03-20T01:13:36.637Z,JOB,M,OPEN,,CANARA008,Tripura,JOB,2522.6,work from home registration fee,2024-03-19T22:54:24.000Z,true,2024-03-20,2024-03-18T00:00:00.000Z
7976b94e-d151-46d2-bd48-a899e2d275d5,SATARK-56EA2041,b7eb9577af6d6007,2024-01-26T13:59:18.877Z,LOTTERY,M,ESCALATED,,AXIS004,Gujarat,LOTTERY,3603.07,online lottery winner fee,2024-01-24T06:03:27.000Z,true,2024-01-26,2024-01-22T00:00:00.000Z
fb03def6-b32e-4cd7-b907-34ab1bd07e77,SATARK-8A1260C9,c2975aa66159b323,2024-03-08T21:16:50.832Z,KYC,S,ESCALATED,,PNB006,Maharashtra,KYC,1574.84,airtel KYC update charge urgent,2024-03-05T21:53:07.000Z,true,2024-03-08,2024-03-04T00:00:00.000Z
21296146-4d6b-4da2-9116-401b67135b02,SATARK-1CB6486C,83caca692251f2af,2024-02-03T20:04:05.133Z,TECH_SUPPORT,S,RESOLVED,53.0,KOTAK005,Telangana,TECH_SUPPORT,864.97,OTP verification refund fee,2024-02-01T22:55:14.000Z,true,2024-02-03,2024-01-29T00:00:00.000Z
5c48a28a-4ec3-4724-9929-627ca665ef73,SATARK-A6190AB4,3dbcb80329407a43,2024-01-16T05:05:55.245Z,LOTTERY,M,OPEN,,CANARA008,Karnataka,LOTTERY,7911.25,lucky draw winner advance,2024-01-15T14:30:52.000Z,true,2024-01-16,2024-01-15T00:00:00.000Z
8a19b61f-0f59-4499-8e91-dbbb2a560f8c,SATARK-060CE19B,c96d505c6077d175,2024-01-03T10:28:05.988Z,LOTTERY,L,OPEN,,KOTAK005,Assam,LOTTERY,12900.0,lottery ticket claim fee,2024-01-01T20:53:32.000Z,true,2024-01-03,2024-01-01T00:00:00.000Z
2d127c5d-1953-407f-b797-b84cfe237dd7,SATARK-5238E2E7,02f68541c32239de,2024-03-15T17:47:25.695Z,LOTTERY,S,OPEN,,AXIS004,Tamil Nadu,LOTTERY,1934.15,lottery ticket claim fee,2024-03-13T11:42:50.000Z,true,2024-03-15,2024-03-11T00:00:00.000Z
71d77e53-ba76-4676-aa07-00812b9f3e85,SATARK-F4F91AA8,2bb99c79f25a8a9a,2024-01-14T21:54:53.518Z,TECH_SUPPORT,M,OPEN,,PNB006,Maharashtra,TECH_SUPPORT,7200.0,amazon wale refund denge fee bhejo,2024-01-12T21:09:04.000Z,true,2024-01-14,2024-01-08T00:00:00.000Z
840bb0ec-8a39-4d4a-8cc5-0087fe64cafa,SATARK-C13460B7,1283235f00345f9f,2024-02-13T11:22:12.432Z,KYC,S,RESOLVED,15.0,ICICI003,Tamil Nadu,KYC,500.0,aadhaar verification penalty payment,2024-02-12T21:01:41.000Z,true,2024-02-13,2024-02-12T00:00:00.000Z
560460b5-eee0-4c74-badd-727dc2b8bb78,SATARK-BF44FA33,b0e86d478b117c8b,2024-01-26T19:04:15.535Z,LOTTERY,M,OPEN,,HDFC002,Bihar,LOTTERY,3400.0,prize claim karne ke liye paise,2024-01-24T21:47:28.000Z,true,2024-01-26,2024-01-22T00:00:00.000Z
252998bb-a50c-4d55-9f92-937cfd0129aa,SATARK-0A08920A,ce83f2a37197e2f3,2024-03-10T01:11:53.249Z,JOB,M,ESCALATED,,AXIS004,Gujarat,JOB,2500.0,part time job advance fee,2024-03-08T20:54:50.000Z,true,2024-03-10,2024-03-04T00:00:00.000Z
35960f0e-e0f2-4bbf-beec-db17fb8b42eb,SATARK-FA402302,5c9c18c614afd9a7,2024-02-15T05:27:27.528Z,LEGITIMATE,S,OPEN,,HDFC002,Gujarat,LEGITIMATE,505.63,urgent transfer,2024-02-14T20:20:49.000Z,true,2024-02-15,2024-02-12T00:00:00.000Z
d09c90e6-19eb-46a4-808a-8bd26d582b19,SATARK-6A1BFC0E,f56881d90db3866e,2024-03-01T08:26:06.846Z,LOTTERY,M,OPEN,,CANARA008,Telangana,LOTTERY,8270.65,lottery prize tax payment advance,2024-02-28T06:41:04.000Z,true,2024-03-01,2024-02-26T00:00:00.000Z
43b3ab02-db0e-4426-9139-a571ab9f1645,SATARK-19DFA7FB,06d44f7c533142d5,2024-03-08T21:57:55.738Z,TECH_SUPPORT,S,ESCALATED,,KOTAK005,Punjab,TECH_SUPPORT,1000.0,refund de rahe hain fee bhejo,2024-03-06T09:04:54.000Z,true,2024-03-08,2024-03-04T00:00:00.000Z
26698d10-286a-4a53-94e9-431f185ce7a8,SATARK-434BF584,b2704c98685a2c0e,2024-02-15T03:15:14.527Z,KYC,S,OPEN,,CANARA008,Delhi,KYC,1196.5,mobile number KYC update penalty abhi,2024-02-13T20:56:33.000Z,true,2024-02-15,2024-02-12T00:00:00.000Z
f372d841-aa58-4fd2-b72d-9bf08bef5f9d,SATARK-73459F32,8f0b66f69b84532b,2024-01-19T20:27:56.641Z,KYC,S,RESOLVED,40.0,HDFC002,Tamil Nadu,KYC,1000.0,mobile number KYC update penalty,2024-01-16T21:25:34.000Z,true,2024-01-19,2024-01-15T00:00:00.000Z
8be287ec-4eaf-4ae9-be3f-0e1225780486,SATARK-B3CEDF4E,7216ccad73b6ed54,2024-02-13T08:42:24.632Z,KYC,M,OPEN,,SBI001,Punjab,KYC,5000.0,LPG connection KYC fee,2024-02-11T08:24:09.000Z,true,2024-02-13,2024-02-12T00:00:00.000Z
c7b1126b-a011-40a4-8f51-0dde85584873,SATARK-508DCE43,4988ae407b4e28ec,2024-01-14T19:11:33.688Z,EMERGENCY,L,RESOLVED,84.0,SBI001,Kerala,EMERGENCY,42576.42,dost accident mein paise chahiye,2024-01-13T20:23:31.000Z,true,2024-01-14,2024-01-08T00:00:00.000Z
eaec101d-ecfc-40c6-8171-f24af074f9a9,SATARK-8599026D,1951eef06d5b6cae,2024-01-10T19:59:56.491Z,LOTTERY,L,OPEN,,KOTAK005,Karnataka,LOTTERY,11900.0,KBC lottery winner fee,2024-01-07T20:34:00.000Z,true,2024-01-10,2024-01-08T00:00:00.000Z
39f22ddc-8420-4eda-a3e9-1b01652c5d40,SATARK-83AE8FAD,8846a7db787842dd,2024-03-25T18:07:44.580Z,KYC,S,RESOLVED,32.0,CANARA008,Maharashtra,KYC,1034.43,account freeze avoid KYC fee,2024-03-23T22:35:41.000Z,true,2024-03-25,2024-03-25T00:00:00.000Z
dbc1cf99-fe36-4086-998f-0a07a4cf3160,SATARK-F47B7415,fe4758bd86bff1f3,2024-01-20T19:34:02.741Z,JOB,M,RESOLVED,50.0,UNION009,Karnataka,JOB,8000.0,employment verification fee,2024-01-18T22:30:41.000Z,true,2024-01-20,2024-01-15T00:00:00.000Z
51f82482-5061-479a-b246-ab7b1ab7cf62,SATARK-873D0CFC,725ff4e8fdd639ab,2024-01-27T10:35:26.411Z,JOB,M,RESOLVED,72.0,HDFC002,Kerala,JOB,3235.5,joining fee MNC company,2024-01-24T21:04:07.000Z,true,2024-01-27,2024-01-22T00:00:00.000Z
c89f0a59-fb4a-4b9b-a06f-47a8451f9418,SATARK-C2A2E31A,2d47be873b5250f7,2024-03-31T19:53:33.230Z,TECH_SUPPORT,M,OPEN,,ICICI003,Himachal Pradesh,TECH_SUPPORT,6852.76,Amazon seller refund advance,2024-03-29T22:19:39.000Z,true,2024-03-31,2024-03-25T00:00:00.000Z
80e67eca-dd7e-49ef-98b5-e3cd319c2990,SATARK-45369F99,f0937d3d2a2a9583,2024-02-27T17:31:40.736Z,KYC,S,ESCALATED,,KOTAK005,Karnataka,KYC,1900.0,HDFC KYC penalty payment,2024-02-26T13:37:55.000Z,true,2024-02-27,2024-02-26T00:00:00.000Z
3a54e7df-8909-4813-b755-820725adddf8,SATARK-B128628F,16bf0c01c87e7a7a,2024-03-26T10:57:49.084Z,INVESTMENT,XL,RESOLVED,11.0,UNION009,Assam,INVESTMENT,79342.33,demat account activation fee,2024-03-23T22:30:07.000Z,true,2024-03-26,2024-03-25T00:00:00.000Z
1066ddd8-cb23-4966-a336-9d677f3db7e3,SATARK-65DC711D,c9771c5faa67966c,2024-01-14T06:13:10.522Z,KYC,S,RESOLVED,64.0,CANARA008,Kerala,KYC,500.0,cylinder booking KYC verification charge,2024-01-13T20:56:03.000Z,true,2024-01-14,2024-01-08T00:00:00.000Z
fb5737b8-f3af-414d-90ea-e454f4866c9e,SATARK-A0E220B8,6bebc4e53f30514e,2024-03-28T04:33:50.101Z,KYC,S,OPEN,,ICICI003,Gujarat,KYC,600.0,DTH KYC verification charge,2024-03-25T21:35:54.000Z,true,2024-03-28,2024-03-25T00:00:00.000Z
c8a4171c-9ae7-4aa2-8df8-1af576bb7280,SATARK-ECE1F164,5d0cbf232726c528,2024-01-18T02:55:23.285Z,LOTTERY,M,OPEN,,PNB006,Manipur,LOTTERY,3000.0,jeet ka inam processing,2024-01-17T20:10:13.000Z,true,2024-01-18,2024-01-15T00:00:00.000Z
3c0456f2-fa70-4d39-ae03-1480905ed3e7,SATARK-D13B3E3D,60deb86e058f8a7d,2024-02-18T15:35:29.223Z,LEGITIMATE,S,OPEN,,PNB006,Rajasthan,LEGITIMATE,1036.49,thanks bhai,2024-02-15T15:55:09.000Z,true,2024-02-18,2024-02-12T00:00:00.000Z
0ee1fb3a-6482-4019-9701-a7f44c9113cf,SATARK-D103C630,24548862f4acebe5,2024-03-27T13:08:39.683Z,LOTTERY,L,ESCALATED,,KOTAK005,Maharashtra,LOTTERY,11300.0,KBC winner advance bhej do,2024-03-24T19:06:03.000Z,true,2024-03-27,2024-03-25T00:00:00.000Z
8dd0039c-e628-4c5d-95a3-96f62233aa75,SATARK-404CAA5D,15f258fe645f62dc,2024-01-25T18:37:39.895Z,TECH_SUPPORT,M,OPEN,,INDUS010,Karnataka,TECH_SUPPORT,3500.0,tech support verification charge urgent,2024-01-22T19:39:19.000Z,true,2024-01-25,2024-01-22T00:00:00.000Z
733c626a-72a3-450e-a138-0919aa63d5be,SATARK-9C1B132B,9c3bb309fa101e55,2024-03-06T02:39:27.746Z,LEGITIMATE,S,ESCALATED,,INDUS010,Tamil Nadu,LEGITIMATE,1741.66,swiggy oeder,2024-03-05T17:39:13.000Z,true,2024-03-06,2024-03-04T00:00:00.000Z
f24495bb-a93c-48d5-b919-c570b2062ffc,SATARK-923ED127,6ddc9ce174bbce39,2024-02-22T18:16:41.150Z,IMPERSONATION,M,OPEN,,KOTAK005,West Bengal,IMPERSONATION,3037.94,case band karne ke liye fee,2024-02-21T20:31:58.000Z,true,2024-02-22,2024-02-19T00:00:00.000Z
45cf0590-f460-4d29-8d0c-400c8c0801aa,SATARK-CC7FEE35,5b637777576a679c,2024-02-23T12:35:16.107Z,JOB,M,OPEN,,BOB007,Gujarat,JOB,5700.0,ID card processing job fee,2024-02-23T09:05:10.000Z,true,2024-02-23,2024-02-19T00:00:00.000Z
d6f5fe27-dafa-4ff3-9ee6-24163743a10e,SATARK-37ADC0C5,0e3cf0f238b7387b,2024-03-04T07:19:10.591Z,IMPERSONATION,M,ESCALATED,,KOTAK005,Kerala,IMPERSONATION,2200.0,arrest warrant settlement fee,2024-03-02T20:30:04.000Z,true,2024-03-04,2024-03-04T00:00:00.000Z
d0e12cfe-9298-489b-8982-ef7dc4350120,SATARK-6AE86C67,afee2ebc85cdcbed,2024-03-30T17:54:40.936Z,KYC,M,OPEN,,KOTAK005,Rajasthan,KYC,5000.0,airtel KYC update charge urgent,2024-03-27T21:09:55.000Z,true,2024-03-30,2024-03-25T00:00:00.000Z
a05f63e7-495b-484f-b717-6f35117ae036,SATARK-A11EAE20,2ad831ac584fc650,2024-01-10T06:09:13.781Z,KYC,S,OPEN,,ICICI003,Uttar Pradesh,KYC,921.24,SIM card KYC verification charge urgent,2024-01-09T22:05:43.000Z,true,2024-01-10,2024-01-08T00:00:00.000Z
077e0d24-64ee-4e2d-b1a7-6df33390f8cc,SATARK-0600C24D,bcc36c54ace1689b,2024-01-25T16:49:28.975Z,LOTTERY,L,OPEN,,CANARA008,Uttar Pradesh,LOTTERY,25000.0,prize clair karne ke liye paise,2024-01-22T22:38:23.000Z,true,2024-01-25,2024-01-22T00:00:00.000Z
d7c9f3d1-222c-4792-b028-09a8eb58866c,SATARK-16D4F51E,3dfa208448ad4dee,2024-02-18T08:08:14.579Z,INVESTMENT,M,OPEN,,UNION009,Maharashtra,INVESTMENT,5000.0,Telegram hnvestment withdrawal fee,2024-02-15T20:33:19.000Z,true,2024-02-18,2024-02-12T00:00:00.000Z
54f7ccfe-2b1f-418d-b15d-252b1b419752,SATARK-B115C452,7363189760a10746,2024-02-13T03:24:32.472Z,LEGITIMATE,XS,OPEN,,INDUS010,Maharashtra,LEGITIMATE,115.94,stitching charges,2024-02-12T12:39:37.000Z,true,2024-02-13,2024-02-12T00:00:00.000Z
6231938a-b467-4658-ab8c-69dd2a2f3872,SATARK-C32ED901,485b6528ee984e86,2024-03-08T21:02:32.333Z,KYC,S,RESOLVED,88.0,UNION009,Karnataka,KYC,1300.0,kyc update fee electricity board,2024-03-05T21:25:57.000Z,true,2024-03-08,2024-03-04T00:00:00.000Z
b9a41e2b-a460-433b-97e7-0a1978d0d22a,SATARK-56F0ACF5,0d066439546f8f78,2024-02-06T13:52:38.505Z,KYC,M,OPEN,,BOB007,Telangana,KYC,4400.0,please cylinder booking KYC verification charge,2024-02-04T11:25:02.000Z,true,2024-02-06,2024-02-05T00:00:00.000Z
14fe0dbc-8d3f-4556-aeea-86a02a6415da,SATARK-6FC83B5E,34c5bab7ed84b98c,2024-03-06T12:18:08.294Z,LOTTERY,M,OPEN,,PNB006,Maharashtra,LOTTERY,3549.81,state lottery claim charge,2024-03-04T22:20:12.000Z,true,2024-03-06,2024-03-04T00:00:00.000Z
35e8c913-c319-4715-9e8c-a252d970952e,SATARK-ABD63638,cf3d8a53815a5e7c,2024-01-06T15:38:02.549Z,JOB,M,RESOLVED,48.0,PNB006,West Bengal,JOB,2400.0,background check fee advance,2024-01-04T06:17:00.000Z,true,2024-01-06,2024-01-01T00:00:00.000Z
